-1.84298	-13.4169
-3.16735	-11.6384
1.26061	-16.8194
-0.857279	-14.84
-0.40343	-16.9305
-4.09218	-18.125
1.90554	-20.5609
-5.14216	-16.5789
-4.83189	-18.6825
-5.53779	-15.1091
-8.40149	-11.1515
-7.69062	-9.91233
-12.0314	-8.84983
-6.32362	-11.3357
-9.35708	-10.458
-10.8871	-3.56317
-11.4985	-8.40141
-9.8464	-10.1555
-13.6558	-8.07771
-12.5828	-10.7414
-13.5982	-8.94357
-13.7541	-10.2397
-10.2708	-15.3538
-10.1536	-16.4293
-7.88248	-13.4652
-3.33855	-6.19861
-9.16849	-2.67569
-8.98936	-3.38859
-18.5707	0.355486
-16.1513	-4.83415
-8.1594	1.32632
-10.8	4.25377
-5.84963	-5.22135
-10.8453	-7.9348
-9.6931	-6.6105
-5.25451	-7.02025
0.7432	-5.26452
0.693726	-0.703622
-9.40266	-3.86
2.52893	-8.77172
-4.47248	-18.5691
3.92171	-24.3144
1.87852	-23.0743
-0.605681	-23.536
-0.294079	-23.6123
-0.452593	-25.1021
-4.71113	-22.3479
-7.87375	-20.4265
-9.57777	-19.5682
-9.88103	-22.0128
-10.4357	-19.2959
-9.15318	-18.1829
-6.81966	-22.8941
-6.28353	-20.5877
-4.16732	-17.4299
-4.51961	-10.8045
-5.45309	-12.0762
-6.25182	-14.5441
-2.09763	-15.2342
0.882228	-19.9615
1.30009	-17.1514
0.46318	-12.4535
-3.54503	-14.2352
-3.60696	-9.98777
-8.88183	-9.99666
-10.3154	-11.3486
-12.6853	-8.48924
-13.1472	-6.58087
-10.781	-9.00867
-8.88323	-11.7037
-13.2834	-9.67315
-12.7764	-10.9036
-18.8138	-12.3093
-20.743	-16.9581
-15.6782	-20.4476
-17.1665	-14.6488
-14.4215	-15.8649
-16.5312	-22.3478
-14.1777	-21.5938
-17.6901	-27.5091
-20.1672	-16.7108
-17.2078	-11.371
-12.1743	-10.4538
-7.47779	-8.60659
-0.561508	-10.9735
1.47724	-14.6458
0.97675	-18.8173
4.91539	-27.62
4.18789	-17.0457
-0.178577	-14.5486
-2.756	-10.7522
-3.00134	-11.4966
-2.8605	-9.66452
-0.811649	-17.3379
1.19771	-22.8506
0.906284	-25.6249
1.95409	-25.0666
3.52948	-23.1645
5.02424	-21.1559
-1.1144	-13.464
-1.19624	-14.5452
-1.27441	-9.11998
-2.32153	-0.280192
4.32992	-2.28537
6.08932	-3.74335
1.41387	-2.06415
1.73945	7.29566
1.26594	0.279355
3.59425	-2.86131
-2.82066	0.775673
-4.34375	-0.352854
-1.85688	-2.06212
-1.76262	-8.53881
5.39024	1.95382
4.18972	-6.47972
3.04537	-5.26516
1.70413	-5.55674
0.309296	-2.58733
2.09442	-10.1579
5.43971	-1.85522
-1.54045	-5.2049
2.24729	-4.61063
8.30562	-5.07834
4.19396	-2.88059
5.94015	1.45021
4.21917	-6.82311
2.53672	-3.30135
4.23353	-4.90371
4.86769	-4.31357
2.41208	-2.34435
6.29278	3.68985
9.10446	-3.24383
6.89559	-2.41215
7.60982	-4.92134
5.38893	-1.70268
6.0651	-1.42333
6.40603	-4.27909
-1.1313	-9.27604
-8.6965	-18.6089
-4.48526	-5.5113
3.26221	-1.36935
-4.72852	-11.4148
-9.44082	-7.64802
-13.7284	-8.58795
-12.9309	-11.3409
-13.5116	-12.6499
-11.0123	-15.7219
-13.0001	-15.2581
-10.815	-16.1917
-10.1283	-12.9289
-8.18029	-12.8901
6.29046	-19.4054
5.34774	-17.9517
5.91121	-19.3281
5.83309	-23.0697
3.97837	-23.9224
3.23849	-24.2703
4.77589	-23.2816
5.01495	-24.9016
0.565871	-17.2664
-4.5745	-17.9115
-6.45148	-17.0863
-7.40183	-16.8426
-6.21232	-12.576
-4.12039	-19.2571
-6.5679	-20.8624
-7.63787	-18.3518
-8.12519	-15.0756
-7.79618	-13.467
-7.53743	-11.2425
-7.66994	-11.6224
-9.00088	-9.68842
-10.5963	-10.118
-12.8168	-9.81084
-13.454	-10.7505
-9.75645	-10.9735
2.46503	-8.68618
-3.3748	-9.12214
-3.46534	-4.20311
-4.03593	-13.9286
-6.81664	-14.5165
-5.23959	-6.176
-6.20076	-7.74901
-7.00962	-11.9487
-6.42523	-12.3988
-6.54453	-12.8186
-6.55941	-8.14736
-8.97056	-17.626
-7.09723	-16.0032
2.1272	-23.093
-5.19675	-15.4886
-4.85511	-18.9413
-7.92601	-15.9437
-9.38631	-12.5469
-6.22104	-12.4133
-8.11539	-10.5896
-4.8124	-11.5949
-4.24342	-11.0591
-2.74453	-13.972
-4.55993	-9.91409
-8.4115	-7.85474
-12.1663	-9.67471
-6.51425	-13.9903
-11.4413	-13.267
-4.02278	-10.9147
-0.00610084	-8.07438
-6.79256	-8.10064
-3.2756	-9.36635
-6.95585	-7.78573
-4.47909	-3.55125
-2.24823	-5.77573
-7.99356	-17.2882
-10.5566	-16.5649
-13.9097	-21.5419
-0.24099	-10.897
-2.28033	-16.1011
4.23045	-14.7299
-0.11039	-27.0088
-0.687784	-27.1632
-0.426003	-22.9752
1.23155	-25.0723
3.99603	-28.2263
6.37206	-29.266
4.56412	-26.0407
3.54252	-23.2926
2.72202	-20.7447
2.52659	-18.9148
1.08009	-17.7006
0.94846	-19.876
-0.162257	-19.7578
-3.78773	-16.42
-5.84763	-15.5641
-7.59293	-14.3088
-5.08262	-18.6821
-3.6447	-21.303
0.00382988	-13.2047
0.198027	-8.15766
-2.60591	-2.86714
-5.25826	-8.3933
-12.3309	-10.547
-8.30229	-8.98268
-11.7158	-4.95001
-7.95558	-10.9338
-5.22968	-6.07906
-11.5584	-11.8769
-7.11414	-10.7003
0.10793	-10.3519
7.54551	-12.7644
0.776647	-23.3535
-4.30248	-22.2718
-6.8977	-19.8221
-5.79853	-16.8775
-3.88871	-17.4842
-5.66614	-14.3589
-3.71817	-16.0585
-12.3815	-8.4219
-10.4989	-2.70208
-11.3679	-4.18826
-11.654	-5.69583
-5.64536	-8.49234
2.71987	-11.8687
-0.493139	-10.2072
-3.40093	-12.3257
-0.48598	-5.96999
2.4505	-9.82087
1.3587	-13.0055
2.32548	-11.0236
-3.88608	-14.3351
-3.68413	-16.5168
1.27048	-2.26386
-4.186	-13.401
4.87408	-7.3869
-6.05822	-11.9764
-8.41977	-11.5058
-8.56373	-9.26066
-4.12491	-11.1674
-5.34879	-9.51126
-4.20767	-10.0537
-5.56149	-6.94279
-4.05147	-9.47065
-2.57308	-12.8899
-0.933883	-16.1123
-3.91471	-15.0948
-7.81102	-7.13896
-2.45308	-8.96489
-6.96725	-7.17107
-1.19213	-12.5667
1.57539	-20.9401
1.82171	-26.7826
-0.848718	-27.906
-1.92562	-29.0547
-4.33805	-28.1159
-3.19332	-26.8661
-7.90266	-24.1007
-6.47382	-21.5174
-0.399122	-26.8961
0.393207	-23.1422
-1.07973	-18.8982
7.36736	-6.26213
-0.143634	-4.75219
3.32786	2.51527
-1.97758	0.401417
4.32222	-10.2897
2.95945	-8.10121
4.47585	-7.41345
1.09605	-11.6074
0.48746	-5.8872
-1.17884	-2.67911
3.01669	-8.1598
5.9036	-5.88445
1.9773	-7.15883
-7.26224	-15.7126
-6.25213	-12.8108
-10.8696	-15.0206
-10.7108	-13.6038
-5.64307	-11.2301
-3.17535	-13.5613
-0.137021	-16.823
6.0726	-5.78385
-4.86693	-4.25748
3.16512	-11.1767
-1.28845	-7.04249
5.84457	-3.04047
3.47625	-5.6471
2.64834	-1.30647
4.0838	-5.60413
4.89946	-3.44401
4.11961	-6.10604
3.62604	1.31616
